"large.deep"	"small.deep"	"large.shallow"	"small.shallow"	"all.lakes"
0.05	0	0.069444444375	0.0617283955555558	0.0595238092857143
0.0555555599999984	0	0.0555555549999998	0.0370370366666665	0.0462962963333333
0.055555556	0	0.065079365	0.0555555554545454	0.059259259
0.0648148148333334	0.0505050505	0.0656565663636364	0.0740740755555555	0.0653594770882354
0.0555555556	0	0.0555555553846153	0.0499999999999999	0.05
0.0555555554272727	0	0.075	0.0466666666666666	0.0583333335416668
0.0666666666666666	0	0.0695974236956523	0.0304347826086956	0.0555555559166665
0.0555555555	0	0.0699999999999999	0.0458041958041959	0.0557738095238096
0.0555555549999998	0.00434782608695651	0.0692307692307691	0.0249999999999999	0.0555555556666666
0.0499999999999998	0	0.0555555560000002	0.0617283955555555	0.0545454545454545
0.0600000000000001	0	0.0722222222222223	0.032679738235294	0.0555555557142858
0.0555555562499999	0	0.0722222219999999	0.0333333320000001	0.0555555599999984
0.0625	0	0.0571428571428569	0.0333333333333335	0.0520833331249999
0.0539682539999999	0.0108187134502924	0.0555555566666666	0.0525062659022555	0.0538461538461539
0.0539682539999999	0	0.0555555560000002	0.0266666666666666	0.0476190478571429
0.0541666666666667	0	0.0625	0.0246913583333333	0.0522875817647059
0.0555555549999998	0	0.0616334279914529	0.0555555559999998	0.055555555000001
0.0555555555000001	0	0.0694444437500001	0.0185185183333338	0.0555555550000002
0.0466666666666667	0	0.0666666666666667	0.0418859653289475	0.0509259258333333
0.0666666666666667	0	0.0634920634999999	0.0617283955555558	0.0588235294117647
0.0555555549999998	0.00925925962499988	0.0634920628571428	0.0400000000000003	0.0555555557142858
0.061728395	0	0.0694444437500001	0.0555555550000008	0.0595238092857144
0.0549999999999997	0	0.0656565663636364	0.0277777774999999	0.0555555549999998
0.0592592593333334	0	0.0740740743650794	0.0555555555555556	0.0617283950555555
0.0555555560000002	0	0.0750000000000002	0.0505050499999998	0.0617283944444446
0.0538461538461539	0	0.0703703700000003	0.0166666666666669	0.0555555555999999
0.05	0.00454545454545453	0.0729166668750001	0.0476190476190476	0.055555556666666
0.0555555556	0	0.0634920628571428	0.0344827586206897	0.0555555556125001
0.06	0	0.0648148150000001	0.0394491130924369	0.0555555562500002
0.0626262626363637	0.011111111	0.07222222225	0.00999999999999996	0.060606060909091
0.0636363636363637	0	0.0793650785714287	0.04375	0.0648148149166664
0.0555555549999998	0	0.0555555599999984	0.0100000000000001	0.0462962958333334
0.0422064777327935	0.025	0.0555555555	0.0692307692307693	0.0509259258333333
0.0555555549999998	0	0.0555555549999998	0.0584795321052631	0.05
0.05	0	0.0617283944444442	0.03968254	0.0518518520000001
0.0733333333333334	0	0.074074073333333	0.0555555566666672	0.0666666670000002
0.0462962966666668	0	0.0705882352941176	0.0142857142857144	0.0555555549999998
0.0571428571428572	0	0.0625	0.0289915966386555	0.0555555549999998
0.0555555560000002	0.0142857142857142	0.057971014347826	0.0333333333333333	0.0541346152564103
0.0571428571428572	0.0120551923856209	0.075	0.031057098888889	0.061728395
0.0612698412767857	0	0.0694444437499999	0.0294117647058824	0.0558611111666667
0.0617283955555556	0	0.0555555560000002	0.0245454545454545	0.0493827166666667
0.0527046782236841	-0.00530303005050502	0.0679506175	0.0555555566666672	0.0555555560000002
0.0555555555	0	0.0783333333333337	0.0555555564583329	0.0648148148333334
0.0617283955555556	0	0.0666666666666666	0.0277777799999992	0.0555555550000015
0.0555555555634921	0	0.0833333333333333	0.0142857142857142	0.061111111
0.0462962963333333	0	0.0694444450000002	0.04	0.0555555555
0.0684697854824561	0	0.0666666670000002	0.0499999999999989	0.0578362574210525
0.074074074	0.0083333333333333	0.0694444443750001	0.0375000000000001	0.0617283944444442
0.0663333324999998	0.010050505	0.0625	0.0447222225000001	0.0588235294117647
0.0454545454545455	0.00682870370000002	0.0499999999999999	0.0505050504545455	0.0457924837254901
0.0499999999999998	0	0.0625	0.0333333340000001	0.052198067521739
0.0598290599999999	0	0.0617283944444442	0.0222222222222222	0.0500000000000007
0.055555556	0	0.0634920642857146	0.0333333333333334	0.0555555549999998
0.0569047620714286	0	0.0649999999999995	0.0150000000000006	0.0509259258333335
0.0493827166666666	0.00396825357142865	0.0694444437499999	0.0416666666666667	0.0555555557142853
0.05	0	0.060606060909091	0.047619047857143	0.0505050509090909
0.0555555560000002	-0.00104166665625	0.0733333333333334	0.0396825400000001	0.0569444449999996
0.0505050504545455	0	0.0653594770588237	0.0396825400000001	0.0555555555
0.0606060609090907	0	0.0718954247058823	0.0354187032111437	0.0555555560000002
0.050859788345238	0	0.0555555566666672	0.0370370373333332	0.0471825398214284
0.0555555553333334	0	0.0600000000000001	0.0531372552352944	0.0555555549999998
0.0555555555555556	0	0.0634920635714286	0.0555555557499998	0.0555555560000002
0.0629629633333337	0	0.0648148150000001	0.0370370366666665	0.0555555566666666
0.0555158703571434	0.00869565217391301	0.0617283955555556	0.05	0.0555555549999999
0.0666666666666667	0	0.07	0.0476190482142858	0.0611111118333333
0.0699999999999999	0	0.0740740733333336	0.0307692307692308	0.0617283955555558
0.0555555555714286	0	0.0555555575	0.0285714285714285	0.0500000000000001
0.0499999999999999	0	0.0666666666666666	0.0416666675000004	0.0555555550000002
0.0625	0	0.0676296297500001	0.0352941176470589	0.0555555555
0.0555555560000002	0	0.066666669	0.047619047857143	0.0555555599999984
0.0598290598461538	0.00499999999999989	0.0694444437500001	0.0675000000000008	0.0617283955555555
0.0679012355555556	0	0.0714285714285714	0.0229273504273504	0.0617283955555556
0.061111111	0	0.0689903846153846	0.0363636363636362	0.0555555554545455
0.0555555556	0	0.0522222219999996	0.0396825399999999	0.0442222219999999
0.0694444437500001	0	0.0740740740000003	0.0555555549999998	0.0658144798416289
0.0617283955555554	0	0.070707070909091	0.0370370366666665	0.0555555566666663
0.0555555556666665	0	0.0555555560000002	0.0666666660000001	0.0555555550000002
0.0604617599999998	0	0.0666666666666664	0.0400000000000001	0.0571428571428572
0.05625	-0.00571799839181297	0.0500000000000007	0.0476190475000001	0.0462962966666666
0.0555555549999998	0	0.0683760684615385	0.0416666674999999	0.0555555550000005
0.0600000000000001	0	0.0740740740000001	0.0399999999999999	0.0617283955555556
0.0617283955555556	0	0.066666665	0.031057098888889	0.0555555555555556
0.0666666666666666	0	0.0714285714285714	0.0333333333333332	0.0583333335416669
0.0555555550000002	0	0.0648148150000001	0.0617283955555558	0.0555555560000002
0.0617283955555556	0	0.069444445	0.0295206970196079	0.0555555560000002
0.0625992063571428	0	0.0694444437500001	0.02	0.0555555555
0.0555555555166668	0	0.0666666659999999	0.0391304347826087	0.0555555549999998
0.0555555599999984	0	0.0666666666666667	0.0409090909090908	0.0555555556904762
0.065	0	0.075	0.025	0.0580123455555556
0.0685185183333334	0	0.0702962960000001	0.0277777775000002	0.0555555599999984
0.0583774248412699	0	0.0666666659999997	0.0238095238095238	0.052425044484127
0.0555555556	0	0.0694444437500001	0.0333333320000001	0.0555555555
0.056	0	0.0555555555714284	0.0333333333333334	0.0499999999999989
0.04	0	0.0555555560000002	0.0433333333333333	0.0454545454545455
0.056296296	0.0289915966386555	0.0666666666666667	0.0277777774999999	0.0555555566666672
0.0508597886309523	0.024845679	0.0599999999999999	0.0617283955555554	0.0555555555555556
0.0399999999999999	0.027777778	0.0625	0.050505050909091	0.0555555549999998
0.0555555555000007	0	0.0666666666666667	0.0222222219999999	0.0555555555590278
0.0555555557321429	0	0.0617283944444446	0.0679783950347222	0.0555555558333335
0.0750000000000002	0	0.0714285714285713	0.0505050499999998	0.0625
0.0694444445	0	0.0666666666666664	0.0272727272727273	0.0555555550000003
0.0607123872966508	0	0.0657367799465241	0.0444444444444444	0.0555555561250003
0.0500000000000003	0	0.0599999999999998	0.0370370391666661	0.0518518520000001
0.0694444442083334	0	0.0750000000000002	0.042857142857143	0.066666665
0.0505050509090909	0	0.0759259258333334	0.0396825399999999	0.0593915343095238
0.055555555000001	0.0617283951111111	0.0615384615384616	0.0533333340000006	0.0555555600000002
0.0599999999999998	0	0.0666666666666664	0.04	0.0555555549999998
0.0555555566666666	0	0.0555555559999999	0.0399999999999999	0.0505050500000001
0.061111111	0.00408333333333333	0.06	0.0358585859090908	0.0555555549999998
0.0555555557738096	0	0.0626262627272728	0.0272727272727273	0.0505050509090909
0.0555555556	0	0.0793650785714282	0.06	0.0666666660000004
0.0648148149999998	0.00590277777777778	0.0737777780000002	0.0499999999999998	0.0617283951111111
0.0462962965	0	0.0666666666000001	0.0427350430769232	0.0500000000000002
0.0486111112500001	0	0.0615384615384616	0.0393939390909091	0.0509259258333336
0.0444444444722222	0	0.0666666666666667	0.0277777775000002	0.0499999999999998
0.0555555553589744	0	0.0666666666666664	0.0333333333333333	0.053923076923077
0.0555555600000019	0	0.0666666666666667	0.0434782608695652	0.0555555557142858
0.05	0	0.0634920628571431	0.0555555554545454	0.0555555555634921
0.0555555555999998	0	0.0522875817647059	0.0476190475000001	0.05
0.0555555555000005	0	0.069444445	0.05	0.0555555562499999
0.055555556	0	0.055555556	0.0277777775	0.0476190471428572
0.0555555559999998	0.0103136629401914	0.0666666660000004	0.0403703703703705	0.055555555666667
0.0538461538461539	0.00925925966666667	0.0666666666666667	0.0380476190476191	0.0555555556
0.0547727272727273	0	0.0634920628571431	0.0555555549999998	0.0555555555714286
0.0533333333333333	0	0.0617283944444442	0.0277777783333333	0.0500000000000007
0.05	0	0.0555555560000002	0.0347222225000001	0.0462962962916666
0.055555555625	0.00624999999999998	0.0617283944444446	0.0370370366666665	0.053333333666667
0.0600000000000001	0	0.0677839507222223	0.0168803421794873	0.0555555557142858
0.0505050509090908	0	0.0599999999999998	0.0333333333333334	0.05
0.0694444437499998	0	0.0740740744444446	0.0277777775000002	0.0649999999999995
0.06	0	0.0694444450000002	0.0158730157142856	0.0555555560000002
0.0461538461538463	0	0.0555555556000002	0.0454545454545455	0.0472222222499999
0.0500000000000001	-0.03245370375	0.0666666670000002	0.0267948717948718	0.055555555
0.0609903381086957	0	0.0634920639285713	0.0256410253846153	0.0523342670728291
0.0694444445	0.0185185185	0.061728395	0.0370370383333333	0.0595238092857144
0.0555555549999998	0	0.0615384615384616	0.0308641977777779	0.0493827161111111
0.0726884229020979	0	0.0694444450000002	0.0714285714285714	0.0692307692307693
0.0462962966666668	0	0.0625	0.0453535354545454	0.0518518519999999
0.0555555556904764	0	0.0555555550000005	0.022222222	0.0462962966666663
0.0656565657272727	0.0125	0.0641025646153846	0.0740740733333333	0.0617283944444446
0.0555555549999998	0	0.0686887255882354	0.0448275862068965	0.0555555549999999
0.0555555560000002	0	0.0703703706666668	0.0111111104999998	0.0555555550000015
0.0617283955555556	0	0.0760683761538463	0.0647200909590794	0.0666666666666664
0.0600000000000001	0	0.0634920642857144	0.0499999999999999	0.0555555559999996
0.0499999999999999	0	0.0634920635714286	0.0246913588888889	0.0484243176178659
0.0538461538461539	0	0.0655172413793104	0.0333333333333334	0.0515873015714286
0.0679012344444444	0	0.0833333335714286	0.0500000000000002	0.0694444437499997
0.0617283951111111	0	0.0694444437499999	0.0555555549999998	0.0611111099999988
0.0555555566666672	0.0317821069805194	0.0666666666666664	0.055555551666665	0.061111111
0.0634920639285713	0.00909090909090908	0.0750000000000002	0.0462962966666668	0.0635642139610391
0.0539072039230769	0.0115079369642857	0.0571428571428569	0.0718253967142856	0.0555555558333335
0.0666666666666667	0	0.069444444375	0.0317460314285714	0.0555555555
0.0555555566666669	0	0.0679012347222222	0.0277777779285715	0.0538461538461538
0.0499999999999998	0	0.0599145299999999	0.0370370370000002	0.0489542483235294
0.0598290600000001	0	0.060606060909091	0.0465608466666667	0.0555555549999999
0.0505050500000001	0	0.0666666666666667	0.0575187969924813	0.0555555557321428
0.0606060609090909	0	0.0648148150000001	0.0462962966666668	0.0555555556
0.0625	0	0.0648148150000001	0.0634920635714284	0.0600000000000001
0.06598611125	0	0.0648148149166667	0.0294117647058824	0.0555555557142858
0.0600000000000001	0	0.0555555559999998	0.0142857142857143	0.0486111112500001
0.0555555565151515	0	0.0694444449999998	0.0392507003781512	0.0555555555555556
0.0644444440000001	0	0.0659722218749998	0.047619047857143	0.0555555566666669
0.074074073333333	0.000333333349999965	0.0694444441666668	0.0489969139583333	0.0617283955555558
0.0666666666666667	0	0.0666666666666667	0.0272727272727273	0.0555555554545457
0.0555555566666672	0	0.0555555566666666	0.0533333340000006	0.0555555549999998
0.061111111	0	0.0583333333333333	0.0396825400000001	0.0555555549999998
0.0648148148333333	0	0.0694444437499999	0.05	0.0600000000000001
0.0545454545454546	0.00999999999999996	0.0611111119999997	0.05	0.0555555550000001
0.0555555557142858	0	0.0590277781249999	0.0499999999999999	0.0555555549999998
0.0681818181818182	-0.003068782904762	0.0833333337499997	0.0369395709649123	0.0666666670000002
0.0666666666666666	0.00458754185606067	0.0617283944444446	0.0333333320000001	0.0555555560000002
0.044444445	0	0.0697222224999998	0.0370370366666677	0.0546520144890109
0.0599999999999999	0.0142857142857142	0.0615384615384616	0.0278888899999996	0.0555555549999998
0.0555555556	0	0.0794486218421054	0.0393939390909091	0.061111111
0.0511111111111112	0	0.0656565654545454	0.0315789473684211	0.0555555549999998
0.0666666666666666	0	0.0657763534935897	0.0357142857142857	0.0599999999999991
0.0740740745555556	0.01	0.0793650800000003	0.0555555533333324	0.0703703706111113
0.0555555555	0	0.0722222219999999	0.0200000000000001	0.0555555555555556
0.0557738095238096	0	0.0694444450000002	0.0138888887499999	0.0555555566666666
0.0793650794285714	0	0.0740740744444444	0.0277777775000001	0.0648148150000001
0.0555555559999998	0	0.069444445	0.0555555549999999	0.0555555600000002
0.0555555566666666	0.0111111111111111	0.0793650800000003	0.0499999999999989	0.0666666666666667
0.0600000000000001	0.00396825428571417	0.0634920628571427	0.0464285714285713	0.0555555550000002
0.0555555557142858	0	0.0662962960000002	0.02	0.0511111111111112
0.0472953216513158	0	0.0555555549999998	0.0277777774999999	0.0428571428571429
0.0555555549999998	0	0.0740740733333342	0.0344551275480768	0.0555555556
0.0493827161111111	0	0.0555555550000003	0.0505050504545455	0.05
0.0555555556	0.010050505	0.0617283944444442	0.0353535354545455	0.0555555555227276
0.0404040409090908	0	0.0545454545454547	0.0333333333333338	0.0416666675000001
0.0466666666666667	0	0.0652173913043478	0.0505050509090908	0.0555555559999998
0.0777777780000001	0	0.0740740733333336	0.0399999999999999	0.0625
0.0617283950555555	0	0.0666666666666667	0.0277777777777778	0.0555555553846153
0.0666666667999998	0	0.0740740733333336	0.0333333333333333	0.0571428571428571
0.0642857142857144	0.00484006733333332	0.0714285714285714	0.0555555555777777	0.0666666666666664
0.0555555555999998	0	0.0751633988235295	0.0666666679999999	0.0666666666666664
0.0560416666666668	0	0.0651067323275862	0.0416666668750001	0.0555555550000001
0.05	0	0.0694444437500001	0.0449494952272728	0.0555555555714285
0.07037037	0	0.0722222219999999	0.04	0.0555555566666672
0.0565217391304348	0	0.0617283955555558	0.0199999999999999	0.0507936514285713
0.0634920634285715	0	0.068	0.0555555566666672	0.0592592592546295
0.0555555555625	0	0.0617283944444446	0.0500000000000001	0.0555555557142858
0.0571428571428571	0.00488095238095234	0.0648148149999995	0.061728395	0.0555555587499992
0.063492062857143	0	0.06875	0.0555555554999999	0.0602513229166666
0.0555555556666665	0	0.0666666666666664	0.0252525254545455	0.0555555549999998
0.04	0	0.069444444625	0.0476190476190476	0.0555555549999998
0.0541666666666667	0	0.074074073333333	0.00800865837662351	0.0505050509090911
0.0648148148333333	0	0.0679012344444444	0.0277777779285713	0.055555556666666
0.0536195284848485	0	0.0659027779375	0.0486111112500001	0.0555555555
0.069444445	0	0.0714285714285714	0.0277777775000002	0.0611111111111112
0.0617283944444446	0	0.0666666679999999	0.0444444444444445	0.0555555600000019
0.0686274505882352	0	0.0611111110000003	0.0370370366666665	0.0555555554999998
0.0625	0	0.0750000000000001	0.022222222	0.060606060909091
0.0555555549999998	0	0.0694444437500001	0.0300000000000001	0.0529411764705882
0.04629629625	0.0277777781666666	0.0555555553846153	0.0675000000000003	0.0541666666666667
0.0555555557142858	0.0217391304347826	0.0634920642857146	0.042857142857143	0.0555555556666668
0.0462962966666668	0.0357142857142857	0.0694444437500001	0.0500000000000007	0.0590326340454545
0.0555555549999998	0	0.0750000000000002	0.042735043076923	0.0584795321052632
0.0499999999999998	0	0.0599999999999998	0.0214285714285714	0.0486111112500001
0.0617283955555554	0.00909090909090914	0.0599999999999999	0.04	0.0555555550000002
0.0648148150000001	0	0.0785714285714286	0.0513394819762847	0.0659722225000001
0.0555555560000002	0	0.0658143944318182	0.0411764705882353	0.0555555554
0.0666666666666667	0	0.0594588741883117	0.0277777774999999	0.0535533911038961
0.0694444445	0	0.0833333333333333	0.0285714285714286	0.0649999999999999
0.0541666666666667	0	0.0634920628571428	0.0370370373333332	0.0512820515384617
0.0549999999999997	0	0.0634920642857146	0.0453535354545454	0.0512820507692308
0.0413055555	0	0.0634920632142859	0.0527336864285712	0.0533333333333333
0.0533333333333333	0	0.061111111	0.0333333333333333	0.0480740733333333
0.0555555600000002	-0.0138888887499999	0.0648148150000001	0.0277777778333332	0.0555555500000011
0.0666666667999998	0	0.0714285714285713	0.0333333333333333	0.0580123455555556
0.0555555555555556	0	0.0714285714285714	0.03	0.0555555559999999
0.0662499999999999	0	0.0666666666666664	0.0462962958333331	0.0555555566666672
0.0617283955555555	0	0.0653594770588236	0.0396825400000001	0.0555555555
0.0555555549999998	0	0.0600000000000001	0.0687499990625	0.0555555555555556
0.0666666666666664	0	0.0694444437500001	0.0317460314285715	0.0555555556
0.0444444449999999	0	0.0634920642857146	0.0317460314285713	0.0500000000000001
0.0555555556904763	0	0.0740740740888889	0.0352525254545455	0.0562499999999999
0.0634920634642858	0	0.066666665	0	0.055555556
0.0454545454545455	0.00925926000000003	0.0615384615384616	0.0555555566666672	0.0555555549999998
0.0555555555454546	0	0.0656565656363636	0.0399999999999999	0.0555555516666667
0.0727272727272727	0	0.0793650785714282	0.0499999999999997	0.0648148150000001
0.0507154883712121	0	0.0656565654545454	0.047619047857143	0.0555555555000005
0.0382638888541667	0	0.0649999999999999	0.0277777749999997	0.0476190471428572
0.0549999999999999	0.00784615384615384	0.0666666666666664	0.0555555566666669	0.0555555570833336
0.0609649122587719	0	0.0740740741666667	0.0462962966666667	0.060606060909091
0.0666666666666664	0	0.0666666666666664	0.04	0.0555555555555556
0.0625	0	0.0555555560000002	0.04	0.0505050509090908
0.0750000000000002	0.0111111111333334	0.0740740746666667	0.0476190475000002	0.0659722221874998
0.0617283955555556	0.0076923076923077	0.069444445	0.05	0.06
0.0666666660000004	0	0.0617283944444442	0.0555555566666672	0.0555555599999993
0.0549999999999997	0	0.055555554	0.0436507935714285	0.0476190471428572
0.0555555560000001	0	0.0740740733333336	0.0396825399999999	0.0617283950000002
0.0719696969090908	0	0.0694444442708334	0.0145502645502647	0.0555555557142858
0.0545454545454545	0	0.0617283944444446	0.0277777775000002	0.0505050509090908
0.0580128205128205	0.0090909090909091	0.0714285714285714	0.0185185183333333	0.0611111111111112
0.0595598846428571	0	0.0703703702000001	0.0476190485714285	0.0583333333333333
0.0505050509090909	0	0.0555555549999998	0.0603174599999998	0.0500000000000007
0.0505050499999999	0.0084401708974359	0.0608695652173912	0.0555555566666672	0.0555555556
0.0666666670000002	0	0.0603174599999998	0.0277777774999999	0.0555555553846153
0.0555555556	0.00925925999999988	0.0694444437500001	0.0555555549999999	0.0606060607727272
0.0667708339999999	0.00540935672514618	0.0740740742499999	0.0404545454545455	0.0648148148333334
0.0555555554999998	0	0.0555555550000015	0.0428571428571429	0.0499999999999998
0.0621568627647058	0	0.0585802468333334	0.0277777775000003	0.0505050500000001
0.0523809526190478	0.00370879120879121	0.0648148149166666	0.0555555566666672	0.0555555557321428
0.0642857142857143	0	0.0617283955555558	0.0333333333333334	0.0555555555714285
0.0555555549999998	0	0.0555555562500002	0.04	0.0499999999999998
0.0555555556666665	0	0.0694444450000002	0.0285714285714286	0.0555555549999998
0.0396825400000001	0	0.0555555557142858	0.0333333333333338	0.0444444444222221
0.0599999999999998	0	0.0648148148333334	0.0444444439999998	0.0555555555555556
0.0617283944444446	0.025	0.0740740741111112	0.0521437908823529	0.0651086956521739
0.0542568542727272	0	0.0499999999999998	0.0384920634920635	0.0462962966666665
0.0564814816666666	0	0.0656565654545454	0.0444444445	0.0555555556666665
0.05	0.0285714285714286	0.0648148150000001	0.0666666666666667	0.0565016103985507
0.0505050505454545	0.0108187133947368	0.0694444450000002	0.0346688035576922	0.0555555566666666
0.052932098875	0	0.0666666666666667	0.0384615384615385	0.0524867727619047
0.066875	0	0.0694444449999998	0.0416666666666667	0.0611111114583334
0.0545454545454545	0.0133333333333333	0.0499999999999999	0.0370370383333333	0.0462962963333333
0.0642857142857144	0	0.0666666666666664	0.020833333125	0.055555555625
0.0609903381086957	0	0.060606060909091	0.0375	0.0515873014285714
0.0541666666666667	0	0.0617283955555558	0.0444444444444444	0.0546520144505495
0.0566666668333333	0.000333333349999965	0.0611111110000001	0.0444444440000003	0.0555555549999998
0.0617283944444446	0	0.0694444450000002	0.0499999999999998	0.0588235294117647
0.0588888889000001	0	0.0694444444999998	0.0679783950347222	0.0617283955555554
0.0555555549999998	0	0.069444444375	0.0430335097619049	0.0555555557142857
0.0512820513076923	0	0.0714285714285714	0.0500000000000007	0.0555555562499999
0.0666666666666666	0	0.0714285714285714	0.0461538461538462	0.0608695652173913
0.0565942028985507	0	0.0617283950555556	0.0333333333333333	0.0509259258333333
0.0642857142857143	0	0.0694444437500001	0.0265811964102564	0.0555555559999998
0.0555555557142856	0	0.0664814804999999	0.04	0.0555555559999998
0.0699999999999999	0	0.0666666669999998	0.0199999999999999	0.0555555557142858
0.0555555554	0	0.0694444450000002	0.00851449275362323	0.0555555499999976
0.0555555557916666	0	0.0710493828888889	0.0308641977777779	0.0555555557142858
0.0555555555000001	0	0.0555555555	0.00358974358974361	0.0466666666666666
0.06	0	0.0625	0.0555555559999998	0.0571428571428572
0.0625	0	0.0793650792857142	0.0388888890000001	0.0617283944444442
0.061728395	0	0.0692307692307691	0.0142857142857143	0.0555555560000002
0.0571428571428572	0	0.0777777780000001	0.0347222221874999	0.0572380952380954
0.0555555555	0	0.0505050509090908	0.0181818181818181	0.0444444446862745
0.0588562091558824	0.00198412714285709	0.0694444449999998	0.0589285713095238	0.0617283955555554
0.0505050509090909	0	0.0617283944444442	0.025	0.0499999999999989
0.074074074	0	0.0777777777777777	0.0238095242857142	0.0605808075000003
0.0555555555	0.02	0.0694444450000002	0.0277777799999996	0.0555555566666666
0.0666666666666667	0.00909090909090908	0.0555555549999998	0.0555555555555556	0.0555555550000002
0.069444445	0	0.0694444450000002	0.0405723903703704	0.0583333333333335
0.05555555625	0	0.0777777779999997	0.0277777774999999	0.0598290600000001
0.0555555559999998	0.0209150327058824	0.0617283955555554	0.0370370366666677	0.0555555559999998
0.0555555549999998	0	0.0694444449999998	0.0666666666666667	0.06
0.0611111111111112	0	0.066666666666667	0.015	0.0509259258333335
0.0562499999999999	0	0.0617283955555556	0.0617283944444446	0.0571428571428569
0.0555555558749999	0.00909090909090914	0.0694444449999998	0.0555555499999976	0.061111111
0.05	0	0.0500000000000007	0.0333333320000001	0.0444444446666667
0.0555555550000002	0	0.074074074	0.0333333333333333	0.0555555555555556
0.0555555555454545	0	0.0653594770588235	0.0256410253846153	0.0555555549999998
0.0555555566666669	0	0.0666666666666664	0.0079365085714286	0.0505050509090908
0.0538461538461538	0	0.0648148150000001	0.0277777778571428	0.0515873014285714
0.06	0	0.0777777780000001	0.0222222222222222	0.0555555560000002
0.0625	0	0.0722222200000004	0.0277777775000001	0.0555555566666666
0.0694444445	0	0.0749999999999999	0.0555555566666672	0.0625
0.0654282764535604	0	0.068942901111111	0.0294117647058824	0.0555555555555556
0.0694444437499997	0	0.0714285714285714	0.0231481483333334	0.0555555566666672
0.0499999999999998	0	0.0505050509090909	0.0386752137307693	0.0444444439999998
0.0555555549999998	0	0.0597777780000001	0.0470588235294118	0.05
0.0555555549999998	0.0142857142857142	0.0694444437499997	0.0740740755555556	0.061111111547619
0.0444444436666664	0	0.0617283944444446	0.0199999999999999	0.0462962966666668
0.0617283955555558	0	0.069444445	0.0277777774999999	0.055555556666666
0.0694444445	0	0.0777777779999994	0.042735043076923	0.0648148150000001
0.0555555555714286	0	0.055555556	0.0465608466666667	0.0500000000000007
0.0466666666666667	0	0.0634920628571428	0.0317460314285715	0.05
0.0705882352941177	0	0.0694444449999998	0.0317460321428571	0.0592592593333334
0.05	-0.0100000000000001	0.0648148150000001	0.0142857142857143	0.047619047857143
0.0648148148333334	0	0.0656565656363636	0.0666666660000004	0.0617283944444446
